user_id,user_profile,room_type,season,day_type,booking_advance_days,stay_duration_nights,group_size,user_rating,was_booked,view_time_seconds,compatibility_score
826,solo_traveler,Standard Room,summer,weekday,1,7,3,3,1,141,0.43
458,business_traveler,Business Room,fall,weekday,1,2,3,3,1,36,0.582
895,budget_conscious,Standard Room,fall,weekend,14,3,2,2,0,120,0.304
477,budget_conscious,Deluxe Room,winter,weekend,1,3,3,2,1,299,0.34
991,solo_traveler,Family Suite,spring,weekday,7,5,7,2,1,67,0.295
581,solo_traveler,Presidential Suite,fall,weekday,7,3,1,2,1,184,0.217
640,business_traveler,Business Room,fall,weekday,3,1,3,3,0,52,0.465
87,group_friends,Family Suite,summer,weekday,30,7,4,4,1,305,0.692
913,luxury_seeker,Executive Suite,fall,weekday,90,7,3,2,1,272,0.356
823,family_vacation,Standard Room,winter,weekend,7,1,5,2,1,153,0.301
604,family_vacation,Family Suite,summer,weekday,30,3,5,4,1,298,0.665
444,budget_conscious,Presidential Suite,winter,weekday,1,3,8,3,1,30,0.492
701,solo_traveler,Standard Room,fall,weekday,14,2,5,2,1,279,0.236
565,business_traveler,Deluxe Room,winter,weekday,90,2,5,3,1,294,0.393
118,solo_traveler,Executive Suite,winter,weekday,3,2,8,3,0,316,0.45
831,solo_traveler,Business Room,winter,weekend,60,7,1,2,0,241,0.37
562,budget_conscious,Business Room,fall,weekday,30,1,2,2,0,76,0.367
552,luxury_seeker,Deluxe Room,fall,weekday,14,5,4,2,1,41,0.271
80,luxury_seeker,Executive Suite,summer,weekday,90,4,6,3,1,125,0.553
113,family_vacation,Presidential Suite,spring,weekend,60,7,3,3,0,47,0.506
969,family_vacation,Family Suite,summer,weekday,30,6,7,4,1,214,0.694
784,business_traveler,Deluxe Room,summer,weekend,14,2,8,2,0,298,0.303
954,budget_conscious,Family Suite,fall,weekend,1,3,6,3,0,190,0.454
3,couple_romantic,Presidential Suite,winter,weekend,3,4,6,3,1,60,0.532
541,business_traveler,Standard Room,winter,weekend,7,4,4,2,0,104,0.346
490,group_friends,Family Suite,summer,weekday,3,5,1,3,0,266,0.513
752,luxury_seeker,Deluxe Room,fall,weekend,90,7,4,3,1,136,0.431
680,family_vacation,Standard Room,spring,weekday,30,4,6,2,0,292,0.202
1,budget_conscious,Presidential Suite,spring,weekday,3,3,5,3,1,164,0.389
510,solo_traveler,Presidential Suite,summer,weekday,1,2,4,3,0,300,0.458
671,business_traveler,Executive Suite,fall,weekday,30,5,8,4,0,77,0.663
688,luxury_seeker,Family Suite,summer,weekday,90,7,7,3,1,65,0.535
618,group_friends,Family Suite,summer,weekday,3,1,6,4,1,319,0.65
890,group_friends,Junior Suite,fall,weekday,90,2,7,3,0,268,0.477
940,budget_conscious,Executive Suite,spring,weekend,3,7,5,3,0,257,0.431
599,budget_conscious,Presidential Suite,winter,weekend,14,3,7,2,0,31,0.367
960,group_friends,Deluxe Room,fall,weekend,90,5,5,3,0,153,0.415
212,group_friends,Deluxe Room,winter,weekend,30,7,8,2,0,98,0.353
608,budget_conscious,Business Room,fall,weekday,3,2,2,2,1,318,0.226
439,group_friends,Presidential Suite,spring,weekend,7,2,5,3,1,259,0.575
285,family_vacation,Family Suite,fall,weekday,90,5,1,3,1,255,0.531
444,family_vacation,Business Room,winter,weekend,60,6,5,2,0,147,0.199
65,solo_traveler,Junior Suite,summer,weekend,60,3,7,3,0,60,0.401
464,group_friends,Deluxe Room,winter,weekend,1,5,3,3,0,42,0.467
181,family_vacation,Executive Suite,winter,weekday,14,5,4,3,1,204,0.466
981,family_vacation,Business Room,spring,weekend,14,6,1,2,0,63,0.372
19,budget_conscious,Executive Suite,winter,weekend,1,7,4,3,0,298,0.392
690,couple_romantic,Executive Suite,fall,weekday,1,3,7,3,0,144,0.453
152,solo_traveler,Family Suite,spring,weekday,90,6,7,2,0,113,0.369
391,luxury_seeker,Standard Room,winter,weekday,30,7,7,2,0,194,0.248
20,couple_romantic,Presidential Suite,winter,weekend,14,5,5,3,1,183,0.573
337,business_traveler,Junior Suite,winter,weekday,1,4,3,3,1,30,0.499
180,luxury_seeker,Family Suite,spring,weekend,1,7,1,2,0,293,0.332
257,solo_traveler,Business Room,summer,weekday,90,5,1,2,0,247,0.256
595,solo_traveler,Standard Room,summer,weekday,14,3,6,2,0,300,0.206
851,budget_conscious,Executive Suite,winter,weekend,7,5,5,3,1,69,0.415
437,luxury_seeker,Business Room,summer,weekday,3,1,7,2,1,41,0.339
160,luxury_seeker,Family Suite,fall,weekend,90,5,5,3,0,295,0.478
390,group_friends,Executive Suite,spring,weekend,90,3,7,3,1,235,0.533
745,family_vacation,Family Suite,spring,weekend,30,1,4,3,1,45,0.482
81,couple_romantic,Business Room,summer,weekday,7,5,6,2,0,195,0.316
362,luxury_seeker,Family Suite,winter,weekend,3,3,7,3,0,75,0.568
601,group_friends,Presidential Suite,summer,weekend,7,5,7,4,1,148,0.73
140,group_friends,Deluxe Room,fall,weekend,3,5,3,2,1,289,0.295
770,luxury_seeker,Presidential Suite,fall,weekday,60,7,4,4,1,233,0.731
61,luxury_seeker,Junior Suite,winter,weekend,1,1,4,3,0,290,0.456
112,group_friends,Deluxe Room,winter,weekend,90,1,1,2,0,65,0.343
623,group_friends,Deluxe Room,summer,weekday,60,3,8,3,0,299,0.435
675,luxury_seeker,Executive Suite,spring,weekday,60,3,4,3,0,160,0.508
134,couple_romantic,Junior Suite,winter,weekend,7,7,4,3,0,61,0.478
852,couple_romantic,Business Room,summer,weekend,1,2,3,3,1,268,0.413
333,group_friends,Standard Room,spring,weekday,90,2,1,2,1,58,0.3
435,family_vacation,Standard Room,spring,weekend,14,7,6,2,0,32,0.223
730,luxury_seeker,Deluxe Room,spring,weekday,90,3,2,2,1,210,0.366
643,family_vacation,Standard Room,winter,weekday,60,2,5,3,0,260,0.409
153,luxury_seeker,Junior Suite,fall,weekend,3,5,1,3,0,44,0.381
282,budget_conscious,Deluxe Room,winter,weekend,60,3,5,2,1,311,0.35
631,group_friends,Presidential Suite,fall,weekend,60,7,1,3,0,62,0.52
778,group_friends,Deluxe Room,winter,weekend,3,4,2,2,0,118,0.358
245,couple_romantic,Presidential Suite,summer,weekend,90,7,3,3,1,131,0.614
844,family_vacation,Executive Suite,fall,weekend,30,6,8,3,0,230,0.464
87,group_friends,Presidential Suite,fall,weekday,1,4,6,3,1,222,0.492
853,business_traveler,Deluxe Room,fall,weekend,90,3,6,3,0,89,0.434
856,solo_traveler,Deluxe Room,winter,weekday,90,3,7,2,0,122,0.373
44,solo_traveler,Executive Suite,fall,weekend,30,4,3,2,1,71,0.228
641,business_traveler,Business Room,spring,weekend,7,7,2,2,1,67,0.295
272,budget_conscious,Deluxe Room,winter,weekday,60,5,3,2,0,111,0.267
359,group_friends,Family Suite,fall,weekday,7,2,2,3,1,117,0.509
573,group_friends,Business Room,summer,weekday,3,3,6,2,0,46,0.241
546,business_traveler,Family Suite,summer,weekend,1,5,3,3,0,291,0.422
383,solo_traveler,Junior Suite,summer,weekend,30,2,3,2,0,123,0.311
563,couple_romantic,Family Suite,fall,weekday,3,6,2,2,1,31,0.363
319,couple_romantic,Family Suite,spring,weekend,1,7,7,3,1,173,0.59
372,business_traveler,Family Suite,summer,weekday,7,6,4,3,1,61,0.579
929,couple_romantic,Presidential Suite,spring,weekday,30,3,7,3,1,324,0.585
584,family_vacation,Presidential Suite,summer,weekday,30,2,7,4,1,67,0.835
864,budget_conscious,Executive Suite,summer,weekend,90,4,4,3,1,43,0.515
145,solo_traveler,Family Suite,summer,weekend,90,3,5,3,1,139,0.505
29,solo_traveler,Family Suite,fall,weekday,1,3,3,2,0,159,0.137
997,luxury_seeker,Family Suite,summer,weekday,3,6,3,3,1,275,0.4
436,luxury_seeker,Junior Suite,summer,weekend,14,7,5,3,0,162,0.569
357,luxury_seeker,Standard Room,summer,weekend,14,3,4,2,0,277,0.188
716,couple_romantic,Junior Suite,winter,weekend,30,1,2,2,0,89,0.342
264,couple_romantic,Business Room,fall,weekend,14,3,8,2,0,279,0.302
439,couple_romantic,Junior Suite,summer,weekend,30,4,6,3,0,48,0.54
224,business_traveler,Standard Room,winter,weekday,30,6,8,3,1,249,0.506
268,budget_conscious,Family Suite,summer,weekday,3,1,3,3,0,106,0.492
332,group_friends,Business Room,fall,weekday,14,5,8,2,0,177,0.236
470,business_traveler,Deluxe Room,fall,weekend,7,1,1,2,1,155,0.313
541,family_vacation,Junior Suite,spring,weekday,14,6,6,2,0,51,0.372
344,couple_romantic,Executive Suite,fall,weekday,90,6,8,2,0,84,0.374
886,family_vacation,Family Suite,winter,weekday,1,6,3,3,0,174,0.378
440,budget_conscious,Junior Suite,spring,weekday,60,4,1,2,0,274,0.262
799,solo_traveler,Executive Suite,spring,weekend,3,6,6,2,0,156,0.305
904,solo_traveler,Junior Suite,spring,weekend,60,2,1,2,0,57,0.308
277,solo_traveler,Executive Suite,summer,weekday,30,5,2,3,1,114,0.467
469,couple_romantic,Standard Room,winter,weekday,90,1,3,2,0,281,0.227
754,group_friends,Presidential Suite,spring,weekend,14,2,2,3,1,145,0.549
856,family_vacation,Family Suite,summer,weekday,7,2,8,4,1,220,0.728
385,family_vacation,Deluxe Room,winter,weekday,30,2,4,3,0,106,0.487
804,family_vacation,Junior Suite,spring,weekday,60,3,2,2,1,221,0.294
301,group_friends,Business Room,summer,weekend,60,7,8,2,0,273,0.261
220,budget_conscious,Deluxe Room,summer,weekend,7,1,4,3,0,169,0.384
111,couple_romantic,Business Room,spring,weekend,1,1,6,2,0,163,0.354
612,budget_conscious,Deluxe Room,summer,weekday,60,4,6,3,0,259,0.389
88,solo_traveler,Junior Suite,fall,weekday,14,4,6,3,0,269,0.421
888,group_friends,Deluxe Room,summer,weekday,7,1,1,2,1,129,0.359
760,business_traveler,Standard Room,spring,weekend,60,1,8,2,0,43,0.19
717,luxury_seeker,Deluxe Room,spring,weekend,14,1,5,2,1,112,0.353
696,budget_conscious,Family Suite,summer,weekday,1,1,3,3,1,59,0.396
431,solo_traveler,Standard Room,summer,weekend,30,5,1,2,0,117,0.286
16,luxury_seeker,Presidential Suite,fall,weekday,14,5,2,3,0,50,0.429
795,business_traveler,Deluxe Room,fall,weekend,90,1,3,3,1,150,0.379
995,solo_traveler,Business Room,summer,weekday,1,5,3,2,0,196,0.306
349,group_friends,Junior Suite,winter,weekend,14,1,4,3,1,41,0.438
44,couple_romantic,Business Room,winter,weekday,3,7,1,2,1,228,0.239
987,business_traveler,Standard Room,summer,weekday,30,2,5,3,1,182,0.401
961,solo_traveler,Deluxe Room,spring,weekend,30,4,4,2,0,34,0.333
836,couple_romantic,Standard Room,winter,weekday,30,7,6,2,0,99,0.168
825,business_traveler,Deluxe Room,summer,weekend,60,5,3,2,0,202,0.271
945,group_friends,Family Suite,winter,weekend,60,5,8,3,1,72,0.586
16,couple_romantic,Standard Room,summer,weekend,14,6,8,2,1,305,0.218
248,group_friends,Deluxe Room,summer,weekend,60,2,5,2,1,319,0.321
195,family_vacation,Family Suite,winter,weekday,14,6,1,3,1,299,0.467
910,budget_conscious,Presidential Suite,spring,weekend,1,3,2,2,1,116,0.295
12,couple_romantic,Executive Suite,spring,weekend,3,5,8,3,1,86,0.456
811,family_vacation,Junior Suite,summer,weekday,60,3,4,3,0,98,0.553
504,couple_romantic,Business Room,summer,weekday,90,2,4,2,0,40,0.316
779,couple_romantic,Standard Room,spring,weekend,1,6,7,3,0,214,0.486
764,luxury_seeker,Deluxe Room,spring,weekday,14,4,5,3,0,194,0.451
6,budget_conscious,Family Suite,fall,weekday,1,4,7,3,1,297,0.461
427,budget_conscious,Business Room,fall,weekday,60,7,3,2,1,163,0.3
270,solo_traveler,Business Room,summer,weekday,90,3,8,2,0,150,0.21
557,luxury_seeker,Deluxe Room,spring,weekend,90,7,1,3,1,72,0.442
378,luxury_seeker,Executive Suite,winter,weekend,3,4,2,3,0,102,0.521
184,luxury_seeker,Business Room,winter,weekend,1,6,8,2,0,227,0.295
934,luxury_seeker,Junior Suite,winter,weekend,1,4,5,3,0,281,0.498
131,solo_traveler,Business Room,spring,weekday,90,2,8,3,0,313,0.392
889,couple_romantic,Family Suite,winter,weekday,3,5,7,3,0,177,0.418
86,budget_conscious,Presidential Suite,winter,weekday,7,1,6,3,0,257,0.439
942,family_vacation,Business Room,fall,weekend,90,4,4,2,0,256,0.216
504,luxury_seeker,Standard Room,winter,weekend,90,7,7,2,0,109,0.183
949,couple_romantic,Junior Suite,fall,weekday,60,6,2,2,0,263,0.214
622,solo_traveler,Executive Suite,spring,weekday,14,5,4,3,0,254,0.397
917,solo_traveler,Junior Suite,winter,weekday,7,7,4,3,0,321,0.407
951,luxury_seeker,Family Suite,summer,weekend,30,2,6,3,1,132,0.493
415,budget_conscious,Standard Room,summer,weekday,3,6,3,2,0,315,0.308
36,couple_romantic,Family Suite,spring,weekday,14,2,2,2,0,202,0.263
110,solo_traveler,Junior Suite,winter,weekday,1,7,6,3,0,95,0.376
346,solo_traveler,Deluxe Room,summer,weekend,30,5,1,2,0,48,0.291
179,solo_traveler,Presidential Suite,fall,weekday,14,1,4,3,1,204,0.375
308,solo_traveler,Deluxe Room,winter,weekday,90,7,8,2,0,257,0.306
215,solo_traveler,Family Suite,spring,weekend,60,2,2,2,0,45,0.28
440,business_traveler,Presidential Suite,winter,weekend,60,7,3,3,0,230,0.501
655,luxury_seeker,Business Room,winter,weekend,7,5,7,2,0,170,0.322
110,solo_traveler,Standard Room,winter,weekend,60,3,5,2,0,281,0.346
969,budget_conscious,Standard Room,fall,weekday,3,3,6,2,0,327,0.298
219,luxury_seeker,Deluxe Room,winter,weekend,14,6,3,2,1,228,0.368
797,budget_conscious,Junior Suite,spring,weekend,7,3,2,2,0,96,0.316
637,couple_romantic,Family Suite,summer,weekend,30,3,7,3,0,220,0.508
194,business_traveler,Family Suite,fall,weekend,30,3,6,2,1,88,0.302
812,solo_traveler,Executive Suite,spring,weekend,14,6,3,2,0,221,0.208
452,group_friends,Junior Suite,spring,weekday,60,3,4,3,1,301,0.394
137,group_friends,Executive Suite,fall,weekend,14,1,1,3,0,174,0.441
896,business_traveler,Junior Suite,summer,weekend,90,1,5,3,1,240,0.579
842,group_friends,Executive Suite,fall,weekend,14,6,2,3,1,244,0.414
155,group_friends,Family Suite,spring,weekend,14,5,7,3,1,169,0.532
672,group_friends,Business Room,winter,weekday,7,4,3,2,0,197,0.329
716,couple_romantic,Executive Suite,winter,weekday,3,6,8,3,1,285,0.471
204,family_vacation,Junior Suite,winter,weekday,14,2,4,3,1,324,0.488
768,luxury_seeker,Presidential Suite,summer,weekday,3,3,2,3,0,194,0.593
714,budget_conscious,Business Room,winter,weekday,90,4,4,3,1,147,0.408
761,couple_romantic,Deluxe Room,winter,weekday,90,2,1,2,0,127,0.313
906,group_friends,Deluxe Room,summer,weekday,90,7,7,2,1,250,0.335
893,luxury_seeker,Family Suite,spring,weekend,7,4,4,3,0,136,0.557
397,couple_romantic,Junior Suite,spring,weekday,7,2,6,3,1,133,0.434
902,couple_romantic,Standard Room,winter,weekday,60,6,7,2,0,206,0.285
27,group_friends,Family Suite,summer,weekend,7,6,5,3,1,180,0.615
15,family_vacation,Presidential Suite,summer,weekend,7,4,2,3,0,298,0.532
871,solo_traveler,Junior Suite,spring,weekday,30,5,1,2,1,273,0.316
956,solo_traveler,Family Suite,winter,weekend,30,6,3,2,0,65,0.287
257,business_traveler,Executive Suite,summer,weekday,60,3,5,4,1,122,0.739
191,couple_romantic,Business Room,fall,weekday,1,5,1,2,0,217,0.186
776,business_traveler,Family Suite,fall,weekend,7,3,7,3,1,244,0.478
583,couple_romantic,Executive Suite,summer,weekday,1,4,5,3,0,137,0.567
571,budget_conscious,Executive Suite,spring,weekend,60,2,4,3,0,129,0.431
306,solo_traveler,Junior Suite,summer,weekday,60,7,7,3,1,299,0.565
633,luxury_seeker,Executive Suite,summer,weekend,14,1,2,3,0,253,0.593
370,family_vacation,Family Suite,summer,weekday,30,2,8,3,0,168,0.573
245,family_vacation,Executive Suite,winter,weekend,1,7,5,3,1,34,0.531
55,business_traveler,Business Room,fall,weekend,60,5,1,3,0,186,0.462
920,group_friends,Family Suite,spring,weekday,7,3,7,3,1,210,0.547
530,couple_romantic,Standard Room,winter,weekend,90,1,1,3,0,93,0.386
866,solo_traveler,Business Room,fall,weekday,14,4,2,2,1,266,0.341
916,family_vacation,Presidential Suite,fall,weekday,30,2,2,3,0,214,0.471
51,group_friends,Business Room,spring,weekday,14,4,5,3,0,198,0.402
233,family_vacation,Business Room,summer,weekend,60,5,7,2,0,118,0.189
146,family_vacation,Presidential Suite,spring,weekday,60,2,2,3,1,68,0.57
219,business_traveler,Junior Suite,fall,weekend,30,7,5,3,0,286,0.477
236,group_friends,Presidential Suite,fall,weekday,90,4,7,4,0,277,0.716
61,family_vacation,Deluxe Room,summer,weekend,14,4,4,2,1,164,0.304
765,luxury_seeker,Presidential Suite,winter,weekday,30,2,7,4,1,222,0.706
751,couple_romantic,Executive Suite,spring,weekend,3,7,2,2,1,67,0.356
1,business_traveler,Deluxe Room,winter,weekday,90,6,1,3,1,66,0.394
36,group_friends,Family Suite,fall,weekday,14,4,3,3,0,42,0.384
256,solo_traveler,Deluxe Room,spring,weekday,7,4,4,2,0,284,0.219
726,family_vacation,Family Suite,winter,weekend,1,6,7,3,1,257,0.528
915,luxury_seeker,Standard Room,spring,weekend,7,5,3,2,0,247,0.265
54,group_friends,Business Room,fall,weekday,60,6,1,2,1,159,0.279
397,luxury_seeker,Deluxe Room,winter,weekend,7,2,8,2,0,97,0.275
860,business_traveler,Junior Suite,winter,weekday,90,2,4,4,1,255,0.653
304,group_friends,Family Suite,summer,weekday,60,7,6,3,1,314,0.593
857,couple_romantic,Executive Suite,spring,weekend,90,4,5,3,1,310,0.495
9,luxury_seeker,Family Suite,spring,weekday,60,2,5,3,1,165,0.439
214,couple_romantic,Standard Room,spring,weekday,30,6,7,2,0,64,0.162
301,luxury_seeker,Deluxe Room,summer,weekday,60,4,5,2,0,314,0.262
535,budget_conscious,Family Suite,fall,weekend,90,3,2,2,0,294,0.27
810,family_vacation,Deluxe Room,summer,weekend,14,3,1,3,0,58,0.391
301,group_friends,Executive Suite,summer,weekend,14,5,3,3,1,114,0.431
722,business_traveler,Standard Room,summer,weekend,1,1,1,3,1,151,0.434
489,group_friends,Presidential Suite,summer,weekend,1,3,4,3,1,265,0.569
719,luxury_seeker,Junior Suite,winter,weekend,30,3,1,2,0,36,0.35
520,group_friends,Family Suite,fall,weekday,60,1,5,3,1,154,0.614
843,couple_romantic,Business Room,spring,weekday,1,5,2,2,0,179,0.276
893,couple_romantic,Family Suite,fall,weekend,1,4,5,3,1,177,0.395
472,group_friends,Junior Suite,spring,weekday,1,3,3,3,0,300,0.403
278,couple_romantic,Junior Suite,fall,weekend,90,2,3,3,1,299,0.42
411,couple_romantic,Junior Suite,fall,weekday,1,4,1,2,0,145,0.221
19,solo_traveler,Executive Suite,summer,weekend,1,4,2,3,1,210,0.391
616,luxury_seeker,Junior Suite,spring,weekday,60,3,1,2,0,97,0.352
494,couple_romantic,Deluxe Room,fall,weekend,60,1,3,2,0,160,0.312
20,business_traveler,Executive Suite,fall,weekend,3,5,8,3,1,71,0.518
309,business_traveler,Standard Room,summer,weekend,1,7,4,2,0,274,0.296
744,group_friends,Deluxe Room,fall,weekday,3,7,8,2,1,228,0.348
525,group_friends,Presidential Suite,summer,weekday,3,6,8,4,1,168,0.692
685,solo_traveler,Family Suite,spring,weekend,3,6,5,2,0,57,0.265
47,couple_romantic,Executive Suite,spring,weekend,60,4,3,2,1,251,0.347
680,solo_traveler,Executive Suite,spring,weekend,14,5,3,2,1,99,0.374
751,couple_romantic,Executive Suite,winter,weekend,1,1,2,3,1,85,0.377
238,budget_conscious,Junior Suite,summer,weekday,7,3,4,3,1,156,0.541
675,business_traveler,Deluxe Room,spring,weekday,60,2,8,3,0,87,0.38
955,budget_conscious,Business Room,fall,weekend,1,6,4,2,0,223,0.361
476,business_traveler,Business Room,fall,weekday,60,3,5,3,1,114,0.45
595,business_traveler,Standard Room,summer,weekday,1,5,1,3,0,295,0.482
783,luxury_seeker,Family Suite,winter,weekday,3,6,3,2,1,57,0.311
834,group_friends,Business Room,spring,weekend,90,3,8,2,0,244,0.234
93,business_traveler,Presidential Suite,winter,weekday,1,1,1,3,0,131,0.444
982,budget_conscious,Presidential Suite,summer,weekend,7,2,6,3,0,296,0.564
540,solo_traveler,Family Suite,spring,weekend,90,3,2,2,1,36,0.264
300,couple_romantic,Business Room,fall,weekend,14,3,8,2,0,133,0.264
573,budget_conscious,Standard Room,summer,weekday,3,1,5,2,1,322,0.366
186,business_traveler,Deluxe Room,summer,weekend,14,7,1,3,1,194,0.388
215,business_traveler,Presidential Suite,spring,weekend,1,2,1,3,0,40,0.385
494,solo_traveler,Business Room,summer,weekday,14,2,7,2,0,148,0.317
66,group_friends,Deluxe Room,spring,weekday,1,4,2,3,1,192,0.469
29,luxury_seeker,Presidential Suite,winter,weekday,60,3,6,4,1,78,0.668
517,group_friends,Junior Suite,winter,weekend,60,4,4,2,0,270,0.372
420,budget_conscious,Executive Suite,fall,weekday,3,2,7,3,0,204,0.448
406,luxury_seeker,Family Suite,summer,weekday,90,5,5,3,1,58,0.6
806,family_vacation,Deluxe Room,spring,weekend,7,3,3,2,0,295,0.341
46,solo_traveler,Business Room,winter,weekday,3,5,7,2,0,90,0.246
471,luxury_seeker,Junior Suite,summer,weekday,7,5,7,3,1,152,0.526
452,family_vacation,Deluxe Room,winter,weekend,14,1,5,3,1,42,0.431
839,couple_romantic,Deluxe Room,winter,weekend,30,7,3,3,1,322,0.475
831,luxury_seeker,Standard Room,spring,weekday,60,5,2,2,0,184,0.233
378,budget_conscious,Standard Room,summer,weekend,7,2,5,2,1,126,0.278
54,group_friends,Junior Suite,winter,weekend,90,4,3,2,0,195,0.289
242,luxury_seeker,Deluxe Room,fall,weekday,3,5,3,2,0,186,0.343
337,luxury_seeker,Business Room,winter,weekend,3,7,2,2,0,31,0.286
171,budget_conscious,Family Suite,fall,weekday,90,3,6,3,1,104,0.493
486,solo_traveler,Junior Suite,spring,weekday,7,4,1,2,1,253,0.36
558,budget_conscious,Family Suite,spring,weekend,30,6,7,3,0,318,0.402
248,family_vacation,Family Suite,winter,weekend,30,2,2,3,1,253,0.41
843,group_friends,Executive Suite,fall,weekend,90,5,7,3,0,162,0.487
457,business_traveler,Deluxe Room,fall,weekend,3,3,8,2,1,273,0.327
511,solo_traveler,Presidential Suite,fall,weekend,30,3,4,3,1,233,0.427
